timestamp,symbol,price,change_pct,buy_pct,sell_pct
2026-07-17T15:40:04.910461+00:00,TDG,1235.84,0.38,51,49,1235.84,1217.85,1262.83,1289.82,1.5
2026-07-17T15:40:04.910461+00:00,CSX,50.93,0.08,50,50,50.93,50.56,51.48,52.02,1.49
2026-07-17T15:40:04.910461+00:00,BEN,32.62,-2.13,50,50,32.62,32.26,33.17,33.71,1.53
2026-07-17T15:40:04.910461+00:00,LH,284.18,0.79,50,50,284.18,278.37,292.9,301.62,1.5
2026-07-17T15:40:04.910461+00:00,MRVL,185.74,-1.36,50,50,185.74,179.39,195.27,204.79,1.5
2026-07-17T15:40:04.910461+00:00,SPG,229.77,0.56,50,50,229.77,228.19,232.14,234.52,1.5
2026-07-17T15:40:04.910461+00:00,SMCI,24.16,-2.11,50,50,24.16,23.56,25.05,25.95,1.48
2026-07-17T15:40:04.910461+00:00,AMP,531.23,-0.37,49,51,531.23,523.61,542.66,554.1,1.5
2026-07-17T15:40:04.910461+00:00,DOV,216.3,-0.56,49,51,216.3,213.84,219.99,223.68,1.5
2026-07-17T15:40:04.910461+00:00,GM,77.07,-0.84,49,51,77.07,76.11,78.5,79.93,1.49
2026-07-17T15:40:04.910461+00:00,KIM,26.17,0.54,49,51,26.17,25.92,26.55,26.92,1.52
2026-07-17T15:40:04.910461+00:00,MRNA,62.26,-1.41,49,51,62.26,61.23,63.8,65.35,1.5
2026-07-17T15:40:04.910461+00:00,ROK,460.24,-1.8,49,51,460.24,453.25,470.73,481.22,1.5
2026-07-17T15:40:04.910461+00:00,TFC,53.29,0.08,49,51,53.29,52.44,54.57,55.85,1.51
2026-07-17T15:40:04.910461+00:00,GWW,1402.88,0.06,49,51,1402.88,1386.44,1427.54,1452.2,1.5
2026-07-17T15:40:04.910461+00:00,WSM,228.98,0.26,49,51,228.98,224.58,235.57,242.17,1.5
2026-07-17T15:40:04.910461+00:00,ARES,124.64,-0.63,48,52,124.64,122.34,128.09,131.54,1.5
2026-07-17T15:40:04.910461+00:00,DOC,22.46,0.58,48,52,22.46,22.33,22.66,22.87,1.54
2026-07-17T15:40:04.910461+00:00,HBAN,18.41,-0.81,48,52,18.41,18.23,18.68,18.94,1.5
2026-07-17T15:40:04.910461+00:00,RJF,168.48,-0.72,48,52,168.48,166.23,171.85,175.22,1.5
2026-07-17T15:40:04.910461+00:00,REGN,681.86,0.43,48,52,681.86,673.97,693.7,705.54,1.5
